s400,s500,s600,s700,s800,s900,s1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.05407796342399,346.79626417165002,355.033897627079,362.83335558846801,370.24628844726101,377.31463761266002,384.07317282114099
338.054173589306,346.79635516733299,355.03398499844297,362.83343821689698,370.24636876945601,377.31471532399502,384.07324500849398
338.05426601048799,346.79644304223098,355.034069310912,362.83351789789702,370.24644617701,377.31479017051998,384.07331449538401
338.05435533436997,346.79652790337201,355.034150671578,362.83359473660897,370.246520775683,377.31486225786102,384.07338138287201
338.05444166475002,346.79660985411698,355.03422918378402,362.83366883441698,370.24659266740298,377.31493168771902,384.073445768162
338.05452510194999,346.796688994281,355.03430494725598,362.83374028909299,370.24666195039401,377.31499855807601,384.07350774489203
338.05460574292698,346.79676542025499,355.03437805822699,362.83380919491799,370.24672871932199,377.31506296327302,384.07356740313202
338.05468368139202,346.79683922512402,355.03444860956199,362.83387564281298,370.24679306540997,377.3151249942,384.07362482964101
338.05475900791299,346.79691049878198,355.03451669087502,362.833939720454,370.24685507658,377.31518473837201,384.07368010788201
338.05483181002302,346.79697932803901,355.03458238864101,362.83400151238999,370.24691483755402,377.31524228009999,384.07373331824101
338.05490217232301,346.79704579672801,355.034645786309,362.83406110015397,370.24697242999002,377.31529770056699,384.07378453805302
338.05497017657899,346.79710998580799,355.03470696440598,362.83411856237001,370.247027932572,377.31535107797998,384.07383384180298
338.05503590181303,346.797171973459,355.03476600063999,362.83417397485903,370.247081421139,377.31540248764901,384.07388130114902
338.05509942440398,346.79723183518098,355.034822969998,362.83422741073502,370.24713296877002,377.31545200212003,384.07392698510603
338.05516081816802,346.79728964388499,355.03487794484198,362.834278940508,370.247182645897,377.31549969125399,384.07397096007202
338.05522015444899,346.79734546998299,355.03493099500002,362.83432863216802,370.247230520394,377.31554562234601,384.07401328999498
338.05527750219699,346.79739938146702,355.034982187857,362.83437655128199,370.24727665767398,377.31558986020002,384.07405403639899
338.05533292805501,346.79745144400403,355.035031588435,362.83442276108002,370.24732112077402,377.31563246724301,384.07409325853399
338.05538649643103,346.79750172100302,355.03507925948497,362.83446732253401,370.24736397044501,377.31567350358802,384.07413101341001
338.05543826957398,346.79755027370197,355.03512526155703,362.83451029444097,370.24740526523402,377.315713027144,384.07416735592602
338.05548830764798,346.79759716123698,355.03516965308199,362.83455173350302,370.24744506156202,377.31575109367498,384.07420233890599
338.05553666880002,346.797642440716,355.03521249044701,362.83459169439601,370.24748341380399,377.31578775689701,384.07423601322
338.05558340922801,346.79768616729001,355.03525382806203,362.83463022984898,370.24752037436201,377.31582306853898,384.074268427812
338.05562858324799,346.79772839421702,355.03529371843399,362.834667390709,370.24755599373401,377.31585707842999,384.07429962981701
338.05567224335402,346.79776917292901,355.03533221223302,362.83470322600698,370.24759032059001,377.315889834556,384.07432966458902
338.05571444028197,346.79780855309298,355.03536935835098,362.834737783028,370.247623401829,377.31592138313903,384.07435857579799
338.05575522306799,346.79784658267403,355.035405203972,362.83477110736999,370.24765528265198,377.315951768692,384.07438640547002
338.055794639103,346.79788330799198,355.035439794627,362.83480324300302,370.24768600661702,377.31598103409198,384.074413194069
338.05583273419097,346.79791877377801,355.03547317425199,362.83483423233002,370.24771561570498,377.316009220632,384.074438980536
338.05586955259997,346.79795302322901,355.03550538524701,362.83486411623898,370.24774415037001,377.31603636808399,384.07446380236399
338.05590513711701,346.79798609805903,355.03553646852401,362.83489293416301,370.2477716496,377.31606251475301,384.07448769563501
338.055939529093,346.79801803855503,355.03556646356498,362.83492072412599,370.24779815096701,377.31608769753399,384.07451069508801
338.05597276849198,346.798048883619,355.03559540847101,362.83494752279501,370.247823690681,377.31611195196001,384.07453283415703
